time,battery_power_mw,battery_energy_mwh,grid_purchase_mw,price_yuan_per_kwh
2026-01-01 20:15:00,-18.06774198892593,45.25700512018681,160.21325801107406,0.507
2026-01-01 20:30:00,-3.952210378904346,44.15232873661052,136.65248962109564,0.507
2026-01-01 20:45:00,-5.328821328931083,42.662877895180436,122.07307867106894,0.507
2026-01-01 21:00:00,1.6054193543763233,43.021860576058366,122.05891935437629,0.507
2026-01-01 21:15:00,-11.260221005824086,39.87453312472165,94.76467899417592,0.507
2026-01-01 21:30:00,-0.9209441326117531,39.61712141422172,106.21605586738823,0.507
2026-01-01 21:45:00,-21.2973223821254,33.6643388410767,84.16547761787461,0.507
2026-01-01 22:00:00,-7.925736729443308,31.449028078726435,118.6358632705567,0.507
2026-01-01 22:15:00,1.7837563258159808,31.847888118708415,123.47105632581595,0.507
2026-01-01 22:30:00,12.782425574653214,34.70612536893405,128.93402557465322,0.507
2026-01-01 22:45:00,5.573012318454283,35.9522888072848,117.7104123184543,0.507
2026-01-01 23:00:00,-7.269518459191421,33.92039662747961,103.07668154080856,0.507
2026-01-01 23:15:00,-3.099714780648828,33.05400000743066,111.82258521935117,0.507
2026-01-01 23:30:00,-3.246184136179597,32.146663957933285,110.9097158638204,0.507
2026-01-01 23:45:00,2.1413367864856103,32.625481419663565,109.02043678648562,0.507
